0,1
1251.88,0.534
1254.195,0.5305
1256.51,0.54
1258.825,0.5505
1261.14,0.621
1263.455,0.6224
1265.77,0.675166667
1268.085,0.5555
1270.4,0.564
1272.715,0.5535
1275.03,0.568
1277.345,0.56525
1279.66,0.5765
1281.975,0.5705
1284.29,0.5745
1286.605,0.575
1288.92,0.5805
1291.235,0.585666667
1293.55,0.587666667
1295.865,0.588
1298.18,0.5925
1300.495,0.596
1302.81,0.5925
1305.125,0.6
1307.44,0.604
1309.755,0.605
1312.07,0.60875
1314.385,0.6115
1316.7,0.61475
1319.015,0.615
1321.33,0.625
1323.645,0.62225
1325.96,0.633
1328.275,0.62
1330.59,0.6235
1332.905,0.633
1335.22,0.631
1339.85,0.6375
1342.165,0.64075
1344.48,0.65
1346.795,0.6455
1349.11,0.64825
1351.425,0.6455
1356.055,0.6485
1358.37,0.651
1360.685,0.662
1363,0.666
1365.315,0.6685
1367.63,0.6575
1369.945,0.667666667
1372.26,0.66775
1376.89,0.677
1379.205,0.672
1381.52,0.679
1383.835,0.678333333
1386.15,0.680333333
1388.465,0.677666667
1390.78,0.679
1393.095,0.679
1395.41,0.682
1397.725,0.689
1400.04,0.6855
1402.355,0.688
1404.67,0.6835
1409.3,0.691666667
1411.615,0.687
1413.93,0.695
1416.245,0.6905
1418.56,0.696333333
1423.19,0.696
1425.505,0.69775
1427.82,0.696
1430.135,0.702
1432.45,0.6995
1434.765,0.697
1437.08,0.703
1439.395,0.70125
1441.71,0.707
1444.025,0.7
1448.655,0.707
1450.97,0.706
1457.915,0.7
1460.23,0.7035
1462.545,0.707
1471.805,0.707
1474.12,0.706
1476.435,0.701
1481.065,0.706
1483.38,0.698
1488.01,0.703
1494.955,0.698
1497.27,0.703
1499.585,0.704
1501.9,0.704
1504.215,0.698
1506.53,0.693
1508.845,0.6995
1511.16,0.698
1513.475,0.692666667
1518.105,0.689
1520.42,0.696
1525.05,0.691
1527.365,0.691
1529.68,0.688
1531.995,0.688
1534.31,0.683
1536.625,0.682666667
1538.94,0.689
1541.255,0.6875
1543.57,0.6855
1545.885,0.678
1548.2,0.678666667
1550.515,0.677
1552.83,0.672
1555.145,0.677666667
1557.46,0.67425
1562.09,0.666
1566.72,0.6735
1569.035,0.666
1571.35,0.6595
1575.98,0.6655
1582.925,0.653
1585.24,0.6605
1589.87,0.657
1592.185,0.6475
1596.815,0.644
1599.13,0.6515
1603.76,0.64375
1606.075,0.6465
1610.705,0.637666667
1613.02,0.6425
1617.65,0.6345
1619.965,0.628
1624.595,0.6295
1626.91,0.6215
1629.225,0.62475
1631.54,0.6225
1633.855,0.6255
1636.17,0.6225
1638.485,0.6205
1643.115,0.6105
1645.43,0.6075
1650.06,0.609
1652.375,0.607
1657.005,0.6085
1659.32,0.597
1661.635,0.598
1663.95,0.596333333
1666.265,0.59575
1668.58,0.593
1670.895,0.596
1673.21,0.589
1675.525,0.585666667
1677.84,0.586
1680.155,0.58375
1682.47,0.58125
1687.1,0.580333333
1689.415,0.5735
1691.73,0.5705
1694.045,0.5675
1696.36,0.565
1698.675,0.571
1703.305,0.567666667
1705.62,0.563
1707.935,0.561
1710.25,0.5545
1712.565,0.565
1714.88,0.562
1717.195,0.554
1721.825,0.549333333
1724.14,0.5445
1726.455,0.5535
1728.77,0.54575
1731.085,0.54325
1733.4,0.535
1735.715,0.5455
1740.345,0.5425
1742.66,0.539
1744.975,0.5285
1747.29,0.5255
1751.92,0.5325
